"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"566","Terenura_spodioptila","Thamnophilidae","Passeriformes","Terenura_spodioptila",13.8,9.1,3.2,3.2,14.2,47.9,5.5,42.5,11.6,36.2,6.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.02,8.43,1.95,-60.81,2155598.92,"Extant"
"567","Thamnistes_anabatinus","Thamnophilidae","Passeriformes","Thamnistes_anabatinus",23.3,12.6,6,6.2,19.9,69.5,11.1,59.2,16.2,57.9,20.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.08,17.82,4.62,-80.97,606332.33,"Extant"
"568","Thamnomanes_ardesiacus","Thamnophilidae","Passeriformes","Thamnomanes_ardesiacus",18.1,10.9,5,5.2,18.7,70.2,11.9,58.6,17,50.2,17.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.63,9.21,-0.27,-64.94,3380827.14,"Extant"
"569","Thamnomanes_caesius","Thamnophilidae","Passeriformes","Thamnomanes_caesius",18.5,10.8,5.6,4.9,17.5,69.9,9,61.5,12.7,62.5,15.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-22.16,7.91,-3.85,-58.61,6049355.84,"Extant"
"570","Thamnomanes_saturninus","Thamnophilidae","Passeriformes","Thamnomanes_saturninus",19.4,11.5,5.4,5.3,18.9,70.8,10.4,60.3,15.1,49.9,20.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.49,-1.9,-7.1,-64.21,1364638.56,"Extant"
"571","Thamnomanes_schistogynus","Thamnophilidae","Passeriformes","Thamnomanes_schistogynus",17.6,10.4,5.2,4.8,17.6,68.4,8.9,60.3,13.2,62,17.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.57,-2.44,-8.96,-69.84,1226196.42,"Extant"
"572","Thamnophilus_aethiops","Thamnophilidae","Passeriformes","Thamnophilus_aethiops",19.3,11.4,5.2,6.5,21.5,71.9,8.9,63.8,12.5,59.3,25.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.58,7.56,-5.65,-62.91,4946417.18,"Extant"
"573","Thamnophilus_amazonicus","Thamnophilidae","Passeriformes","Thamnophilus_amazonicus",19.9,11.2,5.2,5.8,20.1,69.7,7.4,63.6,10.4,59.2,18.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.05,7.11,-4.65,-60.79,6192801.73,"Extant"
"574","Thamnophilus_ambiguus","Thamnophilidae","Passeriformes","Thamnophilus_ambiguus",19,10.5,4.7,6.3,23.4,67.9,6.4,61.3,9.7,56.5,23.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-23.1,-10.69,-19.23,-41.28,209875.65,"Extant"
"575","Thamnophilus_aroyae","Thamnophilidae","Passeriformes","Thamnophilus_aroyae",18.4,10,4.8,5.9,23.3,64.9,6.8,58.7,10.4,54.3,20,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.69,-13.62,-15.55,-67.53,62450.08,"Extant"
"576","Thamnophilus_atrinucha","Thamnophilidae","Passeriformes","Thamnophilus_atrinucha",19.4,12.8,5.4,6.4,21.8,67.9,6.4,62.1,9.2,56.1,23.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.09,16.62,8.29,-78.19,583507.07,"Extant"
"577","Thamnophilus_bridgesi","Thamnophilidae","Passeriformes","Thamnophilus_bridgesi",28.5,13.5,6.1,6.8,22.1,73.2,7,67.4,9.4,73,27,"Forest",1,1,"Carnivore","Invertivore","Insessorial",7.2,10.68,8.72,-82.77,28247.58,"Extant"
"578","Thamnophilus_caerulescens","Thamnophilidae","Passeriformes","Thamnophilus_caerulescens",17.1,9.6,4.5,6,22.6,69.4,6.8,63.6,9.7,62.6,21.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-34.98,-3,-22.55,-53.73,3969673.89,"Extant"
"579","Thamnophilus_cryptoleucus","Thamnophilidae","Passeriformes","Thamnophilus_cryptoleucus",24.4,13.8,5.8,7,25.6,76.5,9.4,69.2,12.3,60.7,27.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.98,-0.27,-4.09,-69.9,203477.44,"Extant"
"580","Thamnophilus_divisorius","Thamnophilidae","Passeriformes","Thamnophilus_divisorius",20.8,12.1,4.4,5.5,20.6,74.1,6.8,67.3,9.1,59.7,22.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.46,-6.94,-7.21,-74.07,938.37,"Extant"
"581","Thamnophilus_doliatus","Thamnophilidae","Passeriformes","Thamnophilus_doliatus",19.2,11.9,5.6,6.6,26.4,71.2,6.6,67.1,9,62.9,27,"Woodland",2,1,"Carnivore","Invertivore","Generalist",-27.52,23.8,-6.53,-59.31,10725968.4,"Extant"
"582","Thamnophilus_insignis","Thamnophilidae","Passeriformes","Thamnophilus_insignis",19.2,11.1,5,5.9,23.1,73.3,8.2,67.6,10.7,68.8,24.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.76,6.17,4.41,-64.41,143229.4,"Extant"
"583","Thamnophilus_multistriatus","Thamnophilidae","Passeriformes","Thamnophilus_multistriatus",20,11.7,5.7,6.1,25.3,71.6,6.7,66.1,9.4,66.5,27.5,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",0.96,10.81,4.8,-75.36,121617.79,"Extant"
"584","Thamnophilus_murinus","Thamnophilidae","Passeriformes","Thamnophilus_murinus",20.3,12.2,5.1,5.6,19.3,62.8,9.1,55.4,14,50.7,19.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.25,8.41,-1.88,-65.21,4198741.88,"Extant"
"585","Thamnophilus_nigriceps","Thamnophilidae","Passeriformes","Thamnophilus_nigriceps",19.6,11.5,5.1,5.9,23.1,73.7,6.6,67.1,9,59.2,22.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",4.69,11.13,7.94,-75.03,210463.8,"Extant"
"586","Thamnophilus_nigrocinereus","Thamnophilidae","Passeriformes","Thamnophilus_nigrocinereus",24.1,13.4,5.5,6.8,24.8,77.7,5.8,71.3,7.4,57.5,30,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-8.82,7.93,0.21,-61.18,1467713.7,"Extant"
"587","Thamnophilus_palliatus","Thamnophilidae","Passeriformes","Thamnophilus_palliatus",21.4,11.3,5.7,6.1,24.9,70.6,8,64.3,11.2,65.9,27,"Human Modified",2,1,"Carnivore","Invertivore","Insessorial",-23.1,-0.58,-10.67,-56.31,2542297.14,"Extant"
"588","Thamnophilus_pelzelni","Thamnophilidae","Passeriformes","Thamnophilus_pelzelni",16.6,10.1,4.3,6.2,21.7,68.5,6.5,60.9,9.7,58,20.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-23.13,-2.25,-12.85,-45.89,2622762.3,"Extant"
"589","Thamnophilus_praecox","Thamnophilidae","Passeriformes","Thamnophilus_praecox",20.5,11.3,5.3,6.2,24.1,75,5,57.8,6.8,63.8,29.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.94,-0.17,-0.55,-75.99,7704.87,"Extant"
"590","Thamnophilus_punctatus","Thamnophilidae","Passeriformes","Thamnophilus_punctatus",19.5,10.8,4.9,6,21.3,68.7,7.1,62.9,10.1,53.3,19.4,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",-7.39,10.35,3.14,-59.28,1569761.66,"Extant"
"591","Thamnophilus_ruficapillus","Thamnophilidae","Passeriformes","Thamnophilus_ruficapillus",18.6,10.4,4.2,5.3,28,66.7,6.7,61.5,9.8,68.2,20.4,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-35.74,-5.26,-25.82,-54.28,1503488.25,"Extant"
"592","Thamnophilus_schistaceus","Thamnophilidae","Passeriformes","Thamnophilus_schistaceus",19.7,11.5,5.1,5.9,20.1,62.7,8.2,55.6,13.2,51.8,20.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18,3.34,-7.41,-65.56,3991785.91,"Extant"
"593","Thamnophilus_stictocephalus","Thamnophilidae","Passeriformes","Thamnophilus_stictocephalus",19.7,11.2,5.1,6,21,69.5,8.2,61.8,11.8,63.7,21.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.01,-0.91,-7.75,-56.25,1068500.36,"Extant"
"594","Thamnophilus_sticturus","Thamnophilidae","Passeriformes","Thamnophilus_sticturus",18.8,9.7,4.6,5.6,23.8,66.2,8.4,58.7,12.7,56.1,18.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-20.45,-13.91,-17.39,-61.54,424021.1,"Extant"
"595","Thamnophilus_tenuepunctatus","Thamnophilidae","Passeriformes","Thamnophilus_tenuepunctatus",20,11.4,5.7,5.8,23.5,69.3,5.2,64.6,7.4,61.7,23.3,"Human Modified",2,1,"Carnivore","Invertivore","Insessorial",-7.39,8.74,-1.74,-76.89,106396.97,"Extant"
"596","Thamnophilus_torquatus","Thamnophilidae","Passeriformes","Thamnophilus_torquatus",18.2,10.7,4.3,5.6,23.4,59.3,6.8,54.1,11.1,56.6,21.1,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-24.44,-4.9,-13.89,-48.22,3732484.23,"Extant"
"597","Thamnophilus_unicolor","Thamnophilidae","Passeriformes","Thamnophilus_unicolor",22.1,10.4,4.9,5.9,22.4,69.4,5.3,64.8,7.6,62,24.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.22,7.13,-0.65,-76.54,168168.06,"Extant"
"598","Thamnophilus_zarumae","Thamnophilidae","Passeriformes","Thamnophilus_zarumae",19.4,10.1,5.1,5.7,25.6,67.2,6.6,61.3,9.7,65,22.8,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-6.27,-3.52,-4.6,-79.83,27875.19,"Extant"
"599","Willisornis_poecilinotus","Thamnophilidae","Passeriformes","Willisornis_poecilinotus",19,10.7,4.6,4.5,23,65.3,10,55.9,15.4,42.1,18.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.57,7.56,-3.94,-62.35,6405171.4,"Extant"
"600","Xenornis_setifrons","Thamnophilidae","Passeriformes","Xenornis_setifrons",19.7,12.2,5.3,6.3,21.9,70,6.4,63.6,9.1,71,24.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",7.81,9.56,8.8,-78.27,5983.1,"Extant"
