"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"471","Poecilotriccus_capitalis","Tyrannidae","Passeriformes","Poecilotriccus_capitalis",12.9,8.1,5.2,3,16.2,48.5,6.1,42.4,12.5,30.8,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.68,1.47,-4.08,-73.58,525289.17,"Extant"
"472","Poecilotriccus_fumifrons","Tyrannidae","Passeriformes","Poecilotriccus_fumifrons",13.7,8.5,4.4,3.3,17.3,43.8,5.3,37.2,12.4,33.9,6.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.56,6,-4.06,-51.05,2055264.88,"Extant"
"473","Poecilotriccus_latirostris","Tyrannidae","Passeriformes","Poecilotriccus_latirostris",15,8.7,4.6,3.1,18.7,47.7,5.8,41.9,12.3,33.1,8.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-24.18,1.88,-10.26,-63.63,4661103.33,"Extant"
"474","Poecilotriccus_luluae","Tyrannidae","Passeriformes","Poecilotriccus_luluae",13.3,7.6,4.1,2.7,17.9,46.8,5.7,41.1,12.1,38.8,7.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.93,-5.54,-5.73,-77.9,361.84,"Extant"
"475","Poecilotriccus_plumbeiceps","Tyrannidae","Passeriformes","Poecilotriccus_plumbeiceps",14,8.3,3.3,3,18.3,42.5,4,38.7,9.4,36.2,5.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-32.87,-8.19,-23.42,-50.74,1475066.74,"Extant"
"476","Poecilotriccus_pulchellus","Tyrannidae","Passeriformes","Poecilotriccus_pulchellus",12,7.1,4.3,3.1,14.6,46.7,4.5,42.2,9.6,32.8,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.43,-12.42,-12.95,-71.17,6877.8,"Extant"
"477","Poecilotriccus_ruficeps","Tyrannidae","Passeriformes","Poecilotriccus_ruficeps",13.2,7,3.7,2.7,16.7,46.5,4.8,42.5,10.1,34.7,8.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.57,10.42,2.68,-75.85,129577.78,"Extant"
"478","Poecilotriccus_russatus","Tyrannidae","Passeriformes","Poecilotriccus_russatus",13.8,8.2,4.4,3,18.9,48.2,4.2,44.1,8.6,32.2,8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",4.29,6.02,5.19,-61.51,28836.77,"Extant"
"479","Poecilotriccus_senex","Tyrannidae","Passeriformes","Poecilotriccus_senex",11.8,7.6,4.7,3.1,18,44.5,5.7,38.5,13.2,35.4,6.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-9.9,-4.25,-6.12,-60.7,7349.28,"Extant"
"480","Poecilotriccus_sylvia","Tyrannidae","Passeriformes","Poecilotriccus_sylvia",13.8,8.6,4.9,3.2,19.6,46.8,5.1,40.1,11.3,32.2,7.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.67,21.25,6.32,-68.06,1909899.71,"Extant"
"481","Polioxolmis_rufipennis","Tyrannidae","Passeriformes","Polioxolmis_rufipennis",25,14.3,5.3,4.9,28.1,127.2,36.3,90.9,28.5,89.4,34.5,"Forest",3,1,"Carnivore","Invertivore","Insessorial",-23.15,-6.21,-14.86,-71.33,402534.91,"Extant"
"482","Polystictus_pectoralis","Tyrannidae","Passeriformes","Polystictus_pectoralis",10.8,6.1,3.2,2.9,15,44.8,6.3,38.5,14,38.8,6.2,"Grassland",3,2,"Carnivore","Invertivore","Insessorial",-39.14,9.72,-21.45,-57.63,3620193.03,"Extant"
"483","Polystictus_superciliaris","Tyrannidae","Passeriformes","Polystictus_superciliaris",10.2,5.8,3,2.6,15,43.6,5.7,38,13,43.9,6,"Shrubland",3,1,"Carnivore","Invertivore","Insessorial",-23.71,-9.75,-18.2,-43.98,313983.58,"Extant"
"484","Pseudelaenia_leucospodia","Tyrannidae","Passeriformes","Pseudelaenia_leucospodia",12.1,6.4,3.5,3.2,18.2,59.9,10.7,49.4,17.8,52.5,11.9,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-8.8,-2.08,-5.5,-80.22,51916.21,"Extant"
"485","Pseudocolopteryx_acutipennis","Tyrannidae","Passeriformes","Pseudocolopteryx_acutipennis",12.5,6.6,3.2,2.8,18.3,47.4,7.8,40,16.2,44.3,6.9,"Shrubland",3,3,"Carnivore","Invertivore","Insessorial",-33.88,6.53,-19.03,-68.51,506201.86,"Extant"
"486","Pseudocolopteryx_dinelliana","Tyrannidae","Passeriformes","Pseudocolopteryx_dinelliana",12.9,7,3,2.8,18.1,46.6,4.9,41.8,10.5,48.8,7.5,"Wetland",3,2,"Carnivore","Invertivore","Insessorial",-32.82,-26.69,-30.02,-63.32,181082.86,"Extant"
"487","Pseudocolopteryx_flaviventris","Tyrannidae","Passeriformes","Pseudocolopteryx_flaviventris",14.7,7.7,3.3,2.9,18.6,48.7,8.4,41,17,50.3,7.5,"Wetland",3,2,"Carnivore","Invertivore","Insessorial",-42.78,-24.04,-33.8,-61.97,1450071.49,"Extant"
"488","Pseudocolopteryx_sclateri","Tyrannidae","Passeriformes","Pseudocolopteryx_sclateri",9.8,6,3.1,3,17,42,6.7,36,15.6,43.9,8,"Wetland",3,2,"Carnivore","Invertivore","Insessorial",-37.44,11.42,-25.56,-56.28,816154.8,"Extant"
"489","Pseudotriccus_pelzelni","Tyrannidae","Passeriformes","Pseudotriccus_pelzelni",11.5,6.4,3.9,3.2,19.3,53.8,9,44.8,16.6,43.2,10.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.79,8.26,-1.48,-76.83,148376.2,"Extant"
"490","Pseudotriccus_ruficeps","Tyrannidae","Passeriformes","Pseudotriccus_ruficeps",11.6,6.2,3.8,3.2,22.7,55.8,6.8,49.3,12.2,43,11.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.37,6.52,-6.31,-74.54,194101.79,"Extant"
"491","Pseudotriccus_simplex","Tyrannidae","Passeriformes","Pseudotriccus_simplex",12.5,6.3,3.4,3.1,19.7,53.9,7.5,46.3,14,43.4,9.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.9,-12.25,-15.28,-68.02,68986.06,"Extant"
"492","Pyrocephalus_rubinus","Tyrannidae","Passeriformes","Pyrocephalus_rubinus",14.4,9.6,5.4,4,16.9,73.6,16.7,56.7,22.4,57.7,14.4,"Woodland",3,3,"Carnivore","Invertivore","Insessorial",-41.16,39.48,-0.22,-79.93,8469498.61,"Extant"
"493","Pyrrhomyias_cinnamomeus","Tyrannidae","Passeriformes","Pyrrhomyias_cinnamomeus",13.6,7,5,3.1,12.8,69.9,15.8,53.8,22.7,61.3,9.9,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-27.35,11.15,-5.78,-72.17,539963.44,"Extant"
"494","Ramphotrigon_fuscicauda","Tyrannidae","Passeriformes","Ramphotrigon_fuscicauda",17,9.7,6.6,4.6,17.9,70.7,7.4,63.8,10.4,72.3,18.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.12,0.82,-10.36,-70.35,472095.3,"Extant"
"495","Ramphotrigon_megacephalum","Tyrannidae","Passeriformes","Ramphotrigon_megacephalum",14,8.3,5.6,4.1,15.8,59,8.6,50.4,14.6,55.6,14.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.34,10.53,-9.22,-63.37,2269306.34,"Extant"
"496","Ramphotrigon_ruficauda","Tyrannidae","Passeriformes","Ramphotrigon_ruficauda",17.1,9.6,6.5,4.3,16.3,75.4,11,64,14.7,70.9,18.4,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-16.38,10.14,-4.1,-61.73,6736020.91,"Extant"
"497","Rhynchocyclus_brevirostris","Tyrannidae","Passeriformes","Rhynchocyclus_brevirostris",20.9,10.4,8.3,5.2,18.8,76.6,13.3,63.3,17.3,63.8,24.3,"Forest",1,1,"Omnivore","Invertivore","Insessorial",7.23,21.48,15.56,-88.95,579326.26,"Extant"
"498","Rhynchocyclus_fulvipectus","Tyrannidae","Passeriformes","Rhynchocyclus_fulvipectus",16.5,9,8.3,5.1,18.9,77.2,11.6,65.9,15.1,70.2,23.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.42,7.62,-8.54,-73.55,196891.42,"Extant"
"499","Rhynchocyclus_olivaceus","Tyrannidae","Passeriformes","Rhynchocyclus_olivaceus",16.6,10,8.9,5.7,18,73.9,10.7,60.1,15.2,64.1,21.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-22.99,12.46,-2.98,-62.34,5662675.14,"Extant"
"500","Rhynchocyclus_pacificus","Tyrannidae","Passeriformes","Rhynchocyclus_pacificus",19.4,10,9.2,5.7,18.6,78.6,12.2,66.4,15.7,66.2,25,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.69,7.32,3.38,-77.65,105882.4,"Extant"
"501","Rhytipterna_holerythra","Tyrannidae","Passeriformes","Rhytipterna_holerythra",22.7,13.5,7.1,6.3,23.6,103.1,16.9,85.4,16.5,92.6,36.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.69,18.58,10.92,-83.1,469909.57,"Extant"
"502","Rhytipterna_immunda","Tyrannidae","Passeriformes","Rhytipterna_immunda",20,11.6,6,5.6,21.6,86,17.3,68.7,20.1,80.2,27.4,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-15.67,6.77,-6.62,-59.17,1435282.35,"Extant"
"503","Rhytipterna_simplex","Tyrannidae","Passeriformes","Rhytipterna_simplex",22.7,13.5,7.1,6.4,21.3,96.8,16,79.5,16.8,95.3,31.8,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-25.46,10.53,-4.6,-61.32,7376423.26,"Extant"
"504","Satrapa_icterophrys","Tyrannidae","Passeriformes","Satrapa_icterophrys",16.8,10.8,4.2,4,18.8,86.6,19.6,67.1,22.6,68.7,21.5,"Shrubland",3,3,"Carnivore","Invertivore","Insessorial",-37.42,10.25,-19.03,-53.9,6572157.33,"Extant"
"505","Sayornis_nigricans","Tyrannidae","Passeriformes","Sayornis_nigricans",18.1,9.9,5.9,4,17.4,86.3,19.4,68.9,22,77.2,18.6,"Rock",2,1,"Carnivore","Invertivore","Insessorial",-29.12,42.94,17.12,-95.45,2967593.66,"Extant"
"506","Sayornis_phoebe","Tyrannidae","Passeriformes","Sayornis_phoebe",17.4,9.7,5.5,4.1,17.7,83.9,17.4,66.7,20.6,70.1,19.7,"Forest",2,3,"Carnivore","Invertivore","Insessorial",28.79,65.21,47.3,-95.73,6246276.45,"Extant"
"507","Sayornis_saya","Tyrannidae","Passeriformes","Sayornis_saya",19.5,11.3,5.4,4.2,20.2,104.4,26.8,77.7,25.6,79.8,20.9,"Forest",3,3,"Carnivore","Invertivore","Insessorial",23.16,69.87,51.2,-122.26,7204273.9,"Extant"
"508","Serpophaga_cinerea","Tyrannidae","Passeriformes","Serpophaga_cinerea",12.2,5.7,3,2.7,16.7,56.1,8.6,47.5,15.4,47.7,8.3,"Riverine",3,1,"Carnivore","Invertivore","Insessorial",-17.83,11.09,-2.75,-75.65,537348.41,"Extant"
"509","Serpophaga_hypoleuca","Tyrannidae","Passeriformes","Serpophaga_hypoleuca",11.3,6.3,3.1,2.6,17.1,47.1,7.6,39.5,16.1,45.1,6.1,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-13.49,8.57,-3.42,-63.61,557853.94,"Extant"
"510","Serpophaga_munda","Tyrannidae","Passeriformes","Serpophaga_munda",10.5,5.8,3.2,3,16.9,48,7.5,40.5,15.6,50.2,5.4,"Forest",2,3,"Carnivore","Invertivore","Insessorial",-39.35,-16.94,-28.75,-66.46,505506.37,"Extant"
"511","Serpophaga_nigricans","Tyrannidae","Passeriformes","Serpophaga_nigricans",13.1,7.9,3.1,3.2,17.8,57.5,8,49.5,13.8,51,8.5,"Shrubland",3,2,"Carnivore","Invertivore","Insessorial",-39.46,-10.2,-27.22,-56.12,3661570.49,"Extant"
"512","Serpophaga_subcristata","Tyrannidae","Passeriformes","Serpophaga_subcristata",10.5,5.9,3,2.8,16,48.3,7,41.6,14.3,45.9,6.6,"Forest",2,3,"Carnivore","Invertivore","Insessorial",-43.36,-12.79,-25.92,-56.84,5109828.81,"Extant"
"513","Sirystes_albogriseus","Tyrannidae","Passeriformes","Sirystes_albogriseus",20,12.4,7.7,5.3,18.4,99.5,19.8,79.8,19.9,85.5,34,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.96,9.62,4.78,-77.64,174213.1,"Extant"
"514","Sirystes_sibilator","Tyrannidae","Passeriformes","Sirystes_sibilator",23.2,13.8,8.3,6.4,19.3,96.2,18.8,77.4,19.6,82.2,32.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.44,8.98,-10.47,-57.99,6826526.66,"Extant"
"515","Stigmatura_budytoides","Tyrannidae","Passeriformes","Stigmatura_budytoides",11.8,6.7,3.4,3.4,19.2,58.5,9.2,49.2,15.8,73.5,11.1,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-41.17,-6.97,-24.94,-58.26,1866889.93,"Extant"
"516","Stigmatura_napensis","Tyrannidae","Passeriformes","Stigmatura_napensis",11.4,6.8,3.6,3.2,19.2,52.1,5.8,46,11.1,59.7,9.8,"Shrubland",3,1,"Carnivore","Invertivore","Insessorial",-14.83,6.07,-7.53,-49.13,895034.25,"Extant"
"517","Sublegatus_arenarum","Tyrannidae","Passeriformes","Sublegatus_arenarum",12.1,7.1,4.8,3.5,18.6,69.8,13.2,56.5,19,69.5,12.3,"Woodland",2,1,"Omnivore","Invertivore","Insessorial",3.78,12.63,8.12,-67.61,940862.17,"Extant"
"518","Sublegatus_modestus","Tyrannidae","Passeriformes","Sublegatus_modestus",9.5,5.6,4.1,3.4,15.5,65.2,12.1,53.2,18.6,57.7,14,"Shrubland",2,3,"Carnivore","Invertivore","Insessorial",-41.16,-6.16,-19.64,-53.79,5706526.11,"Extant"
"519","Sublegatus_obscurior","Tyrannidae","Passeriformes","Sublegatus_obscurior",11.7,6.8,4.5,3,16.9,65.6,11,54.8,16.7,62,16,"Shrubland",2,2,"Carnivore","Invertivore","Insessorial",-13.61,9.11,-1.82,-63.86,5373017.82,"Extant"
"520","Suiriri_islerorum","Tyrannidae","Passeriformes","Suiriri_islerorum",14.3,8.1,5.4,4.2,20.2,81.1,17.4,63.7,21.4,70.8,22.8,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-21.21,-5.72,-14.86,-50.18,1627452.53,"Extant"
"521","Suiriri_suiriri","Tyrannidae","Passeriformes","Suiriri_suiriri",14.3,7.6,4.4,4.5,18.9,74.4,14.3,59.9,19.2,66,14.5,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-39.02,2.16,-19.48,-53.06,6139582.17,"Extant"
"522","Tachuris_rubrigastra","Tyrannidae","Passeriformes","Tachuris_rubrigastra",16,7,2.4,2.3,18.4,50.5,9.1,41.4,18.1,41,7.8,"Wetland",3,1,"Carnivore","Invertivore","Insessorial",-49.9,-4.64,-34.27,-65.57,2272551.5,"Extant"
"523","Taeniotriccus_andrei","Tyrannidae","Passeriformes","Taeniotriccus_andrei",12.6,7.2,5,4.2,14.3,57.5,6.2,51.3,10.8,44,9.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.17,10.56,-0.15,-56.45,857576.24,"Extant"
"524","Terenotriccus_erythrurus","Tyrannidae","Passeriformes","Terenotriccus_erythrurus",9,5.3,3.5,2.5,14.8,47.6,7.6,39.3,16.2,38.1,7.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18.03,18.23,-2.98,-63.78,7494686.86,"Extant"
"525","Todirostrum_chrysocrotaphum","Tyrannidae","Passeriformes","Todirostrum_chrysocrotaphum",14.1,9.1,5.8,3,16.1,40.2,7.3,33,18.1,29.2,7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18.59,4.04,-6.23,-65.28,4205502.11,"Extant"
"526","Todirostrum_cinereum","Tyrannidae","Passeriformes","Todirostrum_cinereum",14.8,9.9,4.8,3,19.1,42.5,6.3,35.9,15,33.8,6.3,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-26.27,21.62,-5.99,-60.95,8243668.88,"Extant"
"527","Todirostrum_maculatum","Tyrannidae","Passeriformes","Todirostrum_maculatum",16.3,10.6,4.8,3.5,17.7,45.3,6.2,39,13.8,32.6,7.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.73,10.84,-3.25,-60.85,4363496.68,"Extant"
"528","Todirostrum_nigriceps","Tyrannidae","Passeriformes","Todirostrum_nigriceps",14.4,8.1,4.9,2.7,15.2,37.9,6.2,31.6,16.4,23.8,6.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-2.8,11.36,7.02,-76.05,401251.44,"Extant"
"529","Todirostrum_pictum","Tyrannidae","Passeriformes","Todirostrum_pictum",13.4,9.2,5.9,3.4,16.4,42.1,6.4,35.6,15.2,33.4,6.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.36,8.33,2.56,-59.32,1704255.68,"Extant"
"530","Todirostrum_poliocephalum","Tyrannidae","Passeriformes","Todirostrum_poliocephalum",13.8,8,4.4,2.8,16.3,42.2,5.3,37,12.5,35,5.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.64,-14.34,-21.27,-44.86,465051.92,"Extant"
"531","Todirostrum_viridanum","Tyrannidae","Passeriformes","Todirostrum_viridanum",16.8,10.4,4.8,3,17.5,44.5,5.3,39.2,11.9,28.5,6.5,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",10.16,12.2,11.09,-70.38,24015.08,"Extant"
"532","Tolmomyias_assimilis","Tyrannidae","Passeriformes","Tolmomyias_assimilis",15,8.2,6,4,18.9,63.8,9.4,54.4,14.8,54.5,17,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.73,8.46,-3.44,-63.77,5871080.89,"Extant"
"533","Tolmomyias_flaviventris","Tyrannidae","Passeriformes","Tolmomyias_flaviventris",12.6,6.8,5.2,4,16.2,59.9,9.7,49.9,16.2,52.7,12.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-23.97,12.46,-3.7,-54.82,6722663.2,"Extant"
"534","Tolmomyias_flavotectus","Tyrannidae","Passeriformes","Tolmomyias_flavotectus",16.8,7.5,5.6,3.8,16.9,62.8,10.8,52.6,17,48.4,14.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-1.95,11.21,5.96,-77.86,212437.98,"Extant"
"535","Tolmomyias_poliocephalus","Tyrannidae","Passeriformes","Tolmomyias_poliocephalus",12.7,7,5.1,3.8,16.1,53.9,7.9,45.1,14.8,46.1,10.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-21.23,8.63,-3.35,-62.46,6112774.74,"Extant"
"536","Tolmomyias_sulphurescens","Tyrannidae","Passeriformes","Tolmomyias_sulphurescens",13.4,7.4,5.4,4,18.6,63,10,54,15.7,55.5,14.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.92,21.34,-6.44,-61.06,12413249.74,"Extant"
"537","Tolmomyias_traylori","Tyrannidae","Passeriformes","Tolmomyias_traylori",13.1,6.8,5.6,3.8,16.4,57.5,8.9,48.7,15.4,50.2,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.06,0.91,-3.28,-75.37,270037.12,"Extant"
"538","Tolmomyias_viridiceps","Tyrannidae","Passeriformes","Tolmomyias_viridiceps",15.9,6.9,4.5,3.7,16.6,57.9,7,50.9,12,46.3,11.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.95,3.96,-6.38,-70.6,2251079.38,"Extant"
"539","Tumbezia_salvini","Tyrannidae","Passeriformes","Tumbezia_salvini",14.4,8.9,4.6,3.7,18.7,67.4,12.5,54.5,18.6,62.2,12.2,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-8.26,-3.5,-5.89,-80.34,30244.16,"Extant"
"540","Tyrannopsis_sulphurea","Tyrannidae","Passeriformes","Tyrannopsis_sulphurea",21.1,13.8,8.2,6.3,20.4,106.2,17.2,88.1,16.2,75.8,53.6,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-15.54,10.84,-2.97,-61.22,6496396.06,"Extant"
"541","Tyrannulus_elatus","Tyrannidae","Passeriformes","Tyrannulus_elatus",8.3,5,3.2,3.1,13.7,48.2,8.7,36.9,19.2,40.7,7,"Shrubland",2,1,"Omnivore","Invertivore","Insessorial",-16.94,11.42,-1.95,-64.64,6406376.29,"Extant"
"542","Tyrannus_albogularis","Tyrannidae","Passeriformes","Tyrannus_albogularis",23.4,16.2,8.4,6.4,17.8,105.8,28.8,77,27.1,88.8,37.1,"Shrubland",2,3,"Carnivore","Invertivore","Insessorial",-22.44,6.38,-9.74,-54.6,4233971.75,"Extant"
"543","Tyrannus_caudifasciatus","Tyrannidae","Passeriformes","Tyrannus_caudifasciatus",29.3,19.8,9.2,7.4,21.8,105.2,24.3,80.9,23.1,84.2,42.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",11.99,26.92,20.47,-75.65,211062.13,"Extant"
"544","Tyrannus_couchii","Tyrannidae","Passeriformes","Tyrannus_couchii",26,16.8,10.3,7.9,19.5,117,30.9,87,26.6,90.5,39,"Forest",2,1,"Carnivore","Invertivore","Insessorial",15.24,29.78,21.89,-94.56,551401.87,"Extant"
"545","Tyrannus_crassirostris","Tyrannidae","Passeriformes","Tyrannus_crassirostris",30.1,20.6,12.6,10.3,19.7,126.3,36.3,88.3,29,96.8,55.9,"Forest",2,1,"Carnivore","Invertivore","Insessorial",15.65,32.91,22.95,-104.48,505171.68,"Extant"
"546","Tyrannus_cubensis","Tyrannidae","Passeriformes","Tyrannus_cubensis",36.6,25.7,14.3,11.9,21.9,131.8,33,98.7,25.1,92,93.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",20.37,22.97,20.79,-76.38,3190.29,"Extant"
"547","Tyrannus_dominicensis","Tyrannidae","Passeriformes","Tyrannus_dominicensis",30.6,21.6,11.5,8.8,18.5,116.6,35.2,81.6,30.1,89,46.5,"Forest",3,2,"Carnivore","Omnivore","Insessorial",7.55,30.92,17.44,-73.02,575526.35,"Extant"
"548","Tyrannus_forficatus","Tyrannidae","Passeriformes","Tyrannus_forficatus",22.4,13.9,7.6,6,18.6,121.2,45.1,74.9,37.5,214,39.3,"Human Modified",2,3,"Omnivore","Invertivore","Insessorial",24.1,40.59,33.46,-98.04,1445850.08,"Extant"
"549","Tyrannus_melancholicus","Tyrannidae","Passeriformes","Tyrannus_melancholicus",23.5,17.4,9.7,7.4,18.7,108.8,25.5,81.6,23.7,91.9,37.4,"Human Modified",3,1,"Carnivore","Invertivore","Insessorial",-41.17,33.3,-8.87,-62.17,16505803.88,"Extant"
"550","Tyrannus_niveigularis","Tyrannidae","Passeriformes","Tyrannus_niveigularis",21.1,14.6,8.9,6.8,17.6,103.4,26.7,76.3,26.4,85.5,34.4,"Shrubland",2,2,"Omnivore","Invertivore","Insessorial",-9.71,0.04,-3.89,-80.17,88235.75,"Extant"
"551","Tyrannus_savana","Tyrannidae","Passeriformes","Tyrannus_savana",20.1,11.5,6.5,5.4,17.9,105.6,34.2,71.9,32,215,31.9,"Grassland",3,3,"Carnivore","Invertivore","Insessorial",-43.34,18.89,-16.29,-58.8,8167916.46,"Extant"
"552","Tyrannus_tyrannus","Tyrannidae","Passeriformes","Tyrannus_tyrannus",21.5,14.8,8.2,6.5,18.5,116.7,38.6,77.2,33.3,87.6,39.9,"Woodland",2,3,"Carnivore","Invertivore","Insessorial",24.95,65.28,45.77,-98.88,9124093.16,"Extant"
"553","Tyrannus_verticalis","Tyrannidae","Passeriformes","Tyrannus_verticalis",21.8,13.5,7.5,6.4,18.3,126.1,41.9,84.3,33.2,89.9,39.6,"Shrubland",3,3,"Carnivore","Invertivore","Insessorial",26.05,53.7,40.94,-108.96,5067458.79,"Extant"
"554","Tyrannus_vociferans","Tyrannidae","Passeriformes","Tyrannus_vociferans",23.8,14.9,8.5,7,19.5,128.9,41.3,89.6,31.9,96.9,45.6,"Forest",2,3,"Carnivore","Invertivore","Insessorial",16.36,46.22,28.68,-106.02,1436515.31,"Extant"
"555","Xenotriccus_callizonus","Tyrannidae","Passeriformes","Xenotriccus_callizonus",13,7.4,4.7,3.4,18.7,59.2,8.5,50.7,14.4,63.2,11.2,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",14.29,17.46,16.58,-92.14,22237.89,"Extant"
"556","Xenotriccus_mexicanus","Tyrannidae","Passeriformes","Xenotriccus_mexicanus",15,8.6,5.4,3.8,19,65,10.1,55,15.3,65.8,13.8,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",15.84,19.05,17.58,-98.39,112766.33,"Extant"
"557","Xolmis_cinereus","Tyrannidae","Passeriformes","Xolmis_cinereus",25.6,15.1,6.2,6,29,136.1,43.3,92.8,31.8,91.1,57.1,"Grassland",3,2,"Carnivore","Invertivore","Insessorial",-37.45,2.65,-17.16,-53.24,6894893.41,"Extant"
"558","Xolmis_coronatus","Tyrannidae","Passeriformes","Xolmis_coronatus",24.8,13,5.7,5.3,29,126.7,42.5,84.2,33.4,91.1,46.8,"Shrubland",3,3,"Carnivore","Invertivore","Insessorial",-42.13,-26.21,-35.57,-66.44,761874.7,"Extant"
"559","Xolmis_dominicanus","Tyrannidae","Passeriformes","Xolmis_dominicanus",21.1,12.4,5.8,5.2,26.1,112.2,24.5,87.7,21.8,93.3,42.8,"Grassland",3,1,"Carnivore","Invertivore","Insessorial",-37.71,-23.94,-30.01,-53.95,236129.08,"Extant"
"560","Xolmis_irupero","Tyrannidae","Passeriformes","Xolmis_irupero",20.6,11.2,5,4.3,23.7,107.2,34.4,72.8,32,77.3,28.7,"Human Modified",3,2,"Carnivore","Invertivore","Insessorial",-41.17,-4.02,-24.73,-57.45,3570599.32,"Extant"
"561","Xolmis_pyrope","Tyrannidae","Passeriformes","Xolmis_pyrope",23.6,11.8,5.1,4.5,27.2,107,23,83.8,21.5,84.4,35.3,"Forest",2,2,"Carnivore","Invertivore","Insessorial",-55.98,-31.34,-44.95,-71.87,642448.41,"Extant"
"562","Xolmis_rubetra","Tyrannidae","Passeriformes","Xolmis_rubetra",19.9,11,4.4,3.9,29.5,118.2,36.9,81.2,31.2,80.5,36.3,"Shrubland",3,2,"Carnivore","Invertivore","Generalist",-47.31,-32.55,-39.83,-67.16,685076.84,"Extant"
"563","Xolmis_salinarum","Tyrannidae","Passeriformes","Xolmis_salinarum",16.2,10.2,4,3.9,26.8,106.3,35.3,71,33.3,75,25.1,"Shrubland",3,1,"Carnivore","Invertivore","Generalist",-30.58,-28.61,-29.54,-64.78,24940.02,"Extant"
"564","Xolmis_velatus","Tyrannidae","Passeriformes","Xolmis_velatus",24.7,14.8,6.3,5.7,26.9,117.7,40.9,76.8,34.8,76.2,28.7,"Shrubland",3,2,"Carnivore","Invertivore","Insessorial",-24.27,1.72,-14.02,-51.36,3619472.89,"Extant"
"565","Zimmerius_acer","Tyrannidae","Passeriformes","Zimmerius_acer",9.7,5.4,2.9,2.9,14.7,50.6,8.9,43.8,16.8,40.9,7.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.12,8.41,-1.83,-53.23,2616255.56,"Extant"
